s1__E_L1,s1__E_L2,s1__E_L3,s1__E_L4,s1__E_L5,s1__RMS_L1,s1__RMS_L2,s1__RMS_L3,s1__RMS_L4,s1__RMS_L5,s1__STD_L1,s1__STD_L2,s1__STD_L3,s1__STD_L4,s1__STD_L5,s1__MAXABS_L1,s1__MAXABS_L2,s1__MAXABS_L3,s1__MAXABS_L4,s1__MAXABS_L5,s1__KURT_L1,s1__KURT_L2,s1__KURT_L3,s1__KURT_L4,s1__KURT_L5,s1__H_abs_L1,s1__H_abs_L2,s1__H_abs_L3,s1__H_abs_L4,s1__H_abs_L5,s2__E_L1,s2__E_L2,s2__E_L3,s2__E_L4,s2__E_L5,s2__RMS_L1,s2__RMS_L2,s2__RMS_L3,s2__RMS_L4,s2__RMS_L5,s2__STD_L1,s2__STD_L2,s2__STD_L3,s2__STD_L4,s2__STD_L5,s2__MAXABS_L1,s2__MAXABS_L2,s2__MAXABS_L3,s2__MAXABS_L4,s2__MAXABS_L5,s2__KURT_L1,s2__KURT_L2,s2__KURT_L3,s2__KURT_L4,s2__KURT_L5,s2__H_abs_L1,s2__H_abs_L2,s2__H_abs_L3,s2__H_abs_L4,s2__H_abs_L5
1.1766280237007123,0.7864492711731198,0.32353045290010524,0.21426459857893748,0.3338090698589481,0.09477285112674654,0.10676055228523366,0.09227111837863934,0.09868789153389715,0.15441342231141975,0.09462010460333156,0.10581125739880322,0.09139807893527846,0.09824640152820326,0.15415302747801357,0.2916189149615135,0.2774428799894771,0.2270534887096597,0.19096428286460873,0.28259145660043195,3.38919574469179,3.0062410890735376,3.146625366734924,2.4280755742059483,2.8485237386385416,4.5768629963248095,3.88236655287845,3.3743084494147935,2.7618191717499485,2.276544939017688,1.1629264914197845,0.6911315892467097,0.3776769625807608,0.1334245569114679,0.6537175213547284,0.0942194325031717,0.10008196562895441,0.09969386859950721,0.07787652140976062,0.21608819650363803,0.09421604074214503,0.09999781002683988,0.09919137744863482,0.07671835388244387,0.2160828068538898,0.24121479139629975,0.23680053161526995,0.28729766499318693,0.1623709408390148,0.41120231302427473,2.6302068675841426,2.5924338871914396,4.085203960328202,2.879114892778946,2.016088440622729,4.625481768344469,3.9601889881982464,3.311880001422545,2.7520703439256695,2.424102165144099
1.5161894076403764,0.7223568865188873,0.4190889766163303,0.13758646193362736,0.14423657575797186,0.10758236353519877,0.10231784001009647,0.10501741417201775,0.0790817936562655,0.10150178596527673,0.10757230459178672,0.10122246091619296,0.10332596482525334,0.07908025184549126,0.09621147583887933,0.3124211015894637,0.29668828335330766,0.24669952419932478,0.15918137343215985,0.3448921128867011,2.8247999270345043,3.146342389974284,2.8516609615844333,2.305947793092689,11.219873809289052,4.6040810897176385,3.9519637801018717,3.4484316712936494,2.74113464937035,1.9841378935531924,1.3379148322590548,0.8851871621432262,0.2544645095724713,0.19010512101753937,0.19899965425010244,0.10105983535801058,0.11326429027434509,0.08183174483312362,0.09295774235873851,0.11922357576362345,0.10088752114459727,0.11304086070742649,0.08172379429795183,0.09261878812697842,0.11863802788010633,0.25666190828721647,0.3276417143870045,0.19688794275606863,0.2127245695862096,0.25215531003635927,2.536393559759357,2.796353921719907,2.8366248095068305,3.125600830430764,3.0068301467725145,4.602886686975831,3.9902188366241083,3.322453804256794,2.7733591574402157,2.27360210673357
1.2454887073701306,0.5750825028418519,0.2758602866646564,0.07663053623395022,0.07244566087458243,0.09750665302688229,0.09129364176487596,0.08520258932695222,0.059018693584764165,0.0719353186026876,0.09736222644064833,0.08977623809628578,0.08518830340977386,0.057402781361741005,0.07158056013450596,0.2875529670477777,0.23163856985354353,0.22991429940623118,0.16421940978376892,0.16613236232755946,2.6232468040410972,2.8510419273872545,3.347872250079056,5.179824933007901,4.469496485006935,4.605640058818535,3.916749602489334,3.297754766607048,2.5774280223398898,2.2474606970043487,1.3117174582403197,0.8724485267879352,0.37556600576066784,0.14494338287247274,0.4839467428742137,0.10006553037008656,0.11244634964128998,0.09941486780693422,0.08116856278826426,0.1859237061028401,0.10006517373664296,0.11221838146157245,0.09926941347895653,0.08115235413038727,0.1858624722938393,0.2323543968671913,0.23525033841916126,0.2811028744980256,0.21766867151704491,0.36906483473087287,2.616845633462761,2.127521677245594,3.561330111223622,4.678563212094885,2.387412465265019,4.615498167457318,4.031601012646652,3.3564364862946077,2.690937468999975,2.4099074506511413
1.5042670837214027,0.6779894196252841,0.3557248931123819,0.09794019821769676,0.4175616080489196,0.10715854999750585,0.09912584737472735,0.09675319838482994,0.06672201429598397,0.17270156092621572,0.1071490871168337,0.09881543944346191,0.09659531241809885,0.06353996847308446,0.17220089646356534,0.30391404552239104,0.23024869556295943,0.27041849652317185,0.15171432876619198,0.32629163234495356,2.9313869152835865,2.6977125255958962,4.0621629160064945,2.702052149950511,2.5940405378754456,4.5785941240329,3.9970737481446794,3.3004074974243567,2.704548291568482,2.308105387369004,1.4991672672392875,0.7684596592686452,0.3379111458232467,0.15720851464133584,0.6500476846809863,0.1069767495335221,0.10553244293173444,0.0942995152389235,0.08453307976529764,0.21548080535679576,0.10691404109326527,0.10552628606121274,0.09328203944700164,0.0845137696691481,0.21461473399153658,0.37320676517829565,0.268283846731417,0.21606704097850854,0.2143654738340968,0.3470046928605446,3.406149829927757,2.8285872600224358,2.636898770294064,4.8202843642470725,1.5217011744945412,4.615745674238776,3.9055786242595003,3.3976022666703605,2.645305510723872,2.413451168514751
1.2228646265656404,0.6362378799201103,0.28676735212926785,0.16143812923373088,0.22249139586063485,0.09661699890599122,0.09602519898142303,0.0868706467488281,0.08566269189881558,0.12606443813175036,0.09660064395303813,0.09601224463092724,0.08671153662588879,0.08092413010417455,0.12495186200637498,0.26895156350651456,0.28642116058922784,0.20534945207353125,0.17662144597378907,0.3051509119290898,2.8727816604954213,3.66227017391569,2.4669801080849694,3.276520186263858,3.8288822432116856,4.591667268629005,3.838925669863497,3.365860372364315,2.818455960387538,2.2544432494512265,1.300179413771622,0.7137813043483786,0.3077931606660572,0.15578673730703665,0.36393375033976033,0.09962446332559662,0.10170868490330169,0.08999900009182225,0.08414995741019736,0.16123048062141182,0.09929173917809114,0.10143798651421473,0.08999397167753351,0.07385689853438847,0.16121762473006518,0.30613868213200474,0.294349302458584,0.25504038835399767,0.2670741286429322,0.2947896188971814,3.3658836397564507,3.4095924937629514,3.5246262789467844,5.62127713206654,1.797209616990499,4.608232926884941,3.9619487234707584,3.3054982630126744,2.5394582980432445,2.4185329508019944
1.2062997704383416,0.6192455381276841,0.35437613794194317,0.1855633620996182,0.3476880176795568,0.09596038346206112,0.09473422304712932,0.09656960101697351,0.091840613441197,0.15759079416540367,0.09557400059395181,0.09473226534961372,0.09644353453580516,0.08641892005201135,0.15670186141753428,0.2705343809688986,0.2683948887521865,0.21649020589785825,0.16458873664322013,0.2745161795707149,3.4938542688013543,3.5358185557428854,2.784908152284018,1.8871001939797845,2.190016849719152,4.528364465215587,3.851535617652706,3.3391632666682267,2.8998759662112734,2.399884276482143,1.2863629442254298,0.590816344822127,0.381771716072563,0.20963811906599136,0.6534826824726817,0.09909371554107811,0.092534078706495,0.10023284944155139,0.09761662467064981,0.21604937968514143,0.09906134019454446,0.09239236694221739,0.09768611754194198,0.09449691580331761,0.21579660022165545,0.30198095775476624,0.2810048267883685,0.2740946250192229,0.18830225833036227,0.40296545369058157,3.074251420400836,3.5425752063702225,3.588206753149555,3.1379882204707963,2.2469391690558753,4.632610668789024,3.8851475966535585,3.2243570580168965,2.6385921296957706,2.3581847467352275
1.3078162643738418,0.7785326986053891,0.3014324618424777,0.1769034928639443,0.1957194251643719,0.09991661654797834,0.10622185551233748,0.08906420833522853,0.08967200152473465,0.11823687639781541,0.09977675584272948,0.10618835848608206,0.08849934762544324,0.0896709906966032,0.10993255430698409,0.32947405173335775,0.31970072630802093,0.1993580349426644,0.21680623430309443,0.2499465658090795,3.2485378283539195,3.866606384567679,3.221287655207565,3.9681544688149217,3.428437032556461,4.60549838611686,3.9323095852079586,3.2675824646938354,2.7926046522040626,2.274211358278687,0.9809619913998153,0.5126995961464303,0.3331000583757248,0.14899449841050408,0.4807609931976104,0.086534729885373,0.08619993578685782,0.09362580312012013,0.08229506182315836,0.18531074157394778,0.08653322684772553,0.08606787649526859,0.08856632790742137,0.08198363248335196,0.18530945310736682,0.24038700954143274,0.2523160367439251,0.19005645149024292,0.20742358100958963,0.29856222934578974,3.127891496579427,3.7761688440046566,2.3063067755798854,3.2317036895826905,1.7890826700784777,4.5764503365527,3.9052320028898673,3.3315192961338584,2.748367961902289,2.3998578470083167
1.3627500272599917,0.7482777034750259,0.5029786640371884,0.2354326535246124,0.3632050333607138,0.10199348981095181,0.10413743034177855,0.11504903577413236,0.10344797847768097,0.1610689810876769,0.10198489377780691,0.10413450021062463,0.11331191104004319,0.10221127821986849,0.16106897031125417,0.2514693601282561,0.3392229348983956,0.3300276397943085,0.22570490741236504,0.3494059720531407,2.609945118216629,3.0311568838693512,3.7030337620878635,2.588976481823219,4.602960505640743,4.573661121637106,3.9774762020463457,3.323404590279928,2.881184040712661,2.117958769091426,1.1028982001661374,0.5501897359322423,0.4548581033374498,0.19423074774355548,0.6667018730607883,0.09175549155378035,0.08929593657537321,0.10940726707046304,0.09396100442193982,0.21822365215870823,0.09113149473079456,0.08920137973676591,0.10878553521512062,0.09389648571419973,0.21592853640660448,0.2795904083086818,0.231719815626657,0.2880492558341623,0.2026833182205581,0.5423373941239091,3.8167692735519387,2.9252225514630115,2.952655067580486,2.855285389917717,3.7118988886633493,4.5240418812571885,3.9022950923596724,3.3698244524964727,2.7695744145793277,2.291623722224395
1.1483430662773455,0.8438343150424927,0.24911604902624213,0.22789627921945463,0.3747834194433757,0.09362679960978361,0.11058699212250414,0.0809671878027796,0.10177878847138279,0.1636161490989059,0.093119799156888,0.11001702251211563,0.0800977725938281,0.10039189872045748,0.16345877111159957,0.3137637651692659,0.2538922084562378,0.1951824137425838,0.18664898142852748,0.33572198435607936,3.8686827366488803,2.6885840223762143,2.972966068880091,1.9565674630645515,3.6286894251582895,4.533281263735475,3.990221591227085,3.267337169455267,2.9282345344052247,2.217094777393782,1.4812064905998263,0.8246625807436228,0.317999375127956,0.2510231234819228,0.40825239145791153,0.10633400103245995,0.10932351807813376,0.09147898451901629,0.10681826611797739,0.17076558524520255,0.10622603094179431,0.10804496048177988,0.089976342545068,0.10660439581243117,0.17036618126935188,0.31016020180652887,0.2968792156437134,0.20785146600334267,0.2043444066577414,0.3357900387852688,3.0191167896434066,3.1244894085676154,3.036397497242463,2.4114641649543196,2.6320275139545144,4.570695878303505,3.9861787701534745,3.276917426503544,2.8531166587488666,2.2335143548566743
1.1846914713484185,0.799788660601246,0.4571800869005109,0.21905027947557293,0.2583099310547229,0.09509703647417796,0.10766215680875853,0.10968616557449028,0.09978392097554252,0.13583338824107877,0.09490793040510018,0.10755391365924444,0.10957286428887568,0.0981994350706625,0.13547533459683983,0.2504010450855238,0.25125959964142064,0.20044201076285958,0.23729462461064366,0.25800166131104296,2.991314994976196,2.5526009452381677,1.8935101579269078,2.8127952235175546,2.6281893613977476,4.557591602258748,3.9759288332817295,3.4270658004160834,2.8002047377885844,2.2064128022478044,1.2856086235767097,0.6869115148989481,0.3257496550660121,0.16889129807233494,0.325360921517594,0.09906465710254647,0.09977594573022881,0.09258703658635167,0.08761779034594593,0.15244692788864356,0.09879912060796217,0.09953430286600862,0.09153417890082481,0.08545648725792639,0.15225934785330938,0.2723680187768727,0.3174825232500152,0.19756252527670068,0.20512292125335765,0.2983655631365759,2.827222141024765,3.8631942531226793,2.3509947286341557,3.6061030809127983,2.803388657640741,4.588402112260143,3.8895207063908495,3.3547259600750876,2.685459179063211,2.210475666118407
1.195071209101811,0.5079426537985627,0.2167085326310784,0.20156674287505796,0.11300160585536723,0.09551272682480597,0.08579911267729436,0.07551725711299692,0.09571898806474606,0.08984176798896698,0.09550356969597416,0.08462210467099708,0.07550141116524182,0.09548717301701411,0.0888185031321712,0.2478798049767931,0.2605341182319963,0.17721076977615322,0.2526124392636282,0.15552906742807468,2.895630435701347,2.9067635934789067,2.448912924704458,4.661280475149924,2.207563066259069,4.613566598612079,3.9577900690277943,3.4507136718859655,2.6022635259429783,2.312553649640878,1.5715802748048273,0.6727167473697276,0.29964966294087375,0.17534897850087414,0.7321191712175174,0.10952988629080442,0.09873964795269496,0.0888004360676932,0.08927714216794855,0.22867930932976197,0.10876240863433528,0.09526037851099689,0.08878457021670191,0.08923169868972762,0.22865836635779765,0.2878297685615709,0.2433365177188021,0.16013122111676614,0.19126131444996447,0.45985310294791043,2.8382776694724665,2.685970744457889,1.8744790274513763,3.042298809888097,2.658017943102561,4.58204372881074,3.9891733348383127,3.4498958755973943,2.729355367285046,2.3574813804359156
1.0046205071390895,0.607311066611803,0.2925858963151521,0.18484494377396515,0.17404873659868836,0.08757202083498371,0.09381689432634521,0.08774752902731073,0.09166265814832449,0.1114991148583343,0.08751569385968713,0.09377520196050927,0.08385248773301233,0.09047253249772234,0.10954295051869205,0.20392921996189017,0.2775839965779416,0.2289223340137502,0.24129197348993386,0.28374830835668324,2.3843294753517856,3.225743797527876,3.1186580511542066,4.652115288526317,3.71380278376006,4.617891679050793,3.922681037757317,3.2860274078448546,2.6909609700209893,2.2791610354482548,1.37138753630656,0.5851757167043237,0.3112929980817074,0.22579718069326465,0.4202621692612689,0.10231621155700753,0.09209129974361561,0.09050923158523773,0.101308974001962,0.17325913071409807,0.10224838590370376,0.09176146287845861,0.08919008252968011,0.10123851505374247,0.1727653391060035,0.2758777139799974,0.23475630531525343,0.3040179907262228,0.1868143739964924,0.4326675270523671,2.6570387487797174,2.933967498890647,4.78944007506428,2.2619321958823706,3.6792104927349953,4.626191944291036,3.9151456846569483,3.3326346236556548,2.790452916445842,2.366852486628992
1.008517681368612,0.5952220859706545,0.3252857128791019,0.3161858856021505,0.5245416259217959,0.08774171331084338,0.09287845306126154,0.09252108051100427,0.11988363403396086,0.19356461193723917,0.08552142908509622,0.09250469117203107,0.09247834844235421,0.11709537130333245,0.1935614555015404,0.22941346491700929,0.24135478571661587,0.22342525447888661,0.3224829870183024,0.3095709824028004,3.022191783939685,3.5070537755616193,3.0390779127985788,3.9593896758336182,1.8043688806524718,4.562475845500073,3.8780738213668133,3.333818062291889,2.7012131904717913,2.380822906647496,1.44747571737306,0.8520059922045709,0.5339192492843163,0.24767850061473543,0.9840347848921929,0.10511628302525855,0.111121163288102,0.11853483268690933,0.10610425846452232,0.2651192164307803,0.10194693996086325,0.1109757658305602,0.11721597802705747,0.10320488740176163,0.26502441395816917,0.31731004510846217,0.27217491622246204,0.3350894556532719,0.22427256435382403,0.44439634114319804,3.216966322028888,2.5709408067617865,4.336708182899622,2.7922623306748178,1.9237764234809318,4.562884057122815,3.9558294349739556,3.222188373922488,2.777897433726224,2.385768119444772
1.1905082787548933,0.6647296464034786,0.35384430753822715,0.1903777218734865,0.28789532536421186,0.09533021271425038,0.09815173453054593,0.09649711033827674,0.09302436676716055,0.1434013661431767,0.09529641872849845,0.09657566600732392,0.09640397002069974,0.09271062567078227,0.1432599143079368,0.2973927670004293,0.1976043252107742,0.21934154661937838,0.1964865292140814,0.3689812912368875,2.9909064088976844,2.3987580784336435,2.8062618379491493,2.7229464639783787,5.073180338643322,4.59091337414949,3.997754645766096,3.3936454382206627,2.826056874430584,2.157684777903907,1.4080528136713757,0.5402531458166903,0.29050878113131234,0.09299686710708205,0.46869005972028305,0.10367494760476224,0.08848590699356464,0.08743550722966167,0.06501638503522926,0.18296956415915638,0.10360376474710022,0.08753648092134501,0.0873047525352437,0.06046081766737421,0.1824430146681425,0.3033513332662752,0.2616323720826453,0.22183562277020452,0.17284546348851912,0.36943625475779196,3.378817231611351,3.610146424185732,3.556582189118705,3.132497237519507,3.0312579122980527,4.543815827785373,3.924546388584294,3.239623482397439,2.7417989527343716,2.3329669204321513
